REGION,TECHNOLOGY,YEAR,VALUE
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2039,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2040,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2041,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2042,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2043,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2044,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2045,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2046,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2047,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2048,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2049,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2050,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2051,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2052,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2053,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2054,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2055,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2056,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2057,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2058,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2059,0.7
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2060,0.7
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2015,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2016,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2017,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2018,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2019,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2020,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2021,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2022,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2023,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2024,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2025,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2026,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2027,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2028,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2029,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2030,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2031,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2032,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2033,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2034,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2035,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2036,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2037,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2038,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2039,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2040,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2041,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2042,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2043,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2044,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2045,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2046,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2047,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2048,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2049,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2050,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2051,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2052,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2053,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2054,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2055,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2056,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2057,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2058,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2059,0.85
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2060,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2015,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2016,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2017,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2018,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2019,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2020,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2021,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2022,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2023,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2024,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2025,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2026,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2027,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2028,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2029,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2030,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2031,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2032,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2033,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2034,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2035,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2036,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2037,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2038,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2039,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2040,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2041,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2042,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2043,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2044,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2045,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2046,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2047,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2048,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2049,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2050,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2051,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2052,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2053,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2054,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2055,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2056,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2057,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2058,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2059,0.85
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,2060,0.85
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2015,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2016,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2017,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2018,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2019,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2020,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2021,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2022,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2023,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2024,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2025,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2026,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2027,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2028,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2029,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2030,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2031,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2032,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2033,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2034,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2035,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2036,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2037,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2038,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2039,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2040,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2041,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2042,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2043,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2044,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2045,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2046,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2047,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2048,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2049,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2050,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2051,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2052,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2053,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2054,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2055,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2056,0.8
REGION1,Denmark (DK)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 1,2057,0.8
